[2026-05-27T01:55:02.644+0000] {taskinstance.py:1956} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: crime_analytics_pipeline.ingest_chicago_crime manual__2026-05-26T19:50:14.211656+00:00 [queued]>
[2026-05-27T01:55:02.655+0000] {taskinstance.py:1956} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: crime_analytics_pipeline.ingest_chicago_crime manual__2026-05-26T19:50:14.211656+00:00 [queued]>
[2026-05-27T01:55:02.655+0000] {taskinstance.py:2170} INFO - Starting attempt 2 of 3
[2026-05-27T01:55:02.669+0000] {taskinstance.py:2191} INFO - Executing <Task(PythonOperator): ingest_chicago_crime> on 2026-05-26 19:50:14.211656+00:00
[2026-05-27T01:55:02.680+0000] {standard_task_runner.py:60} INFO - Started process 3088 to run task
[2026-05-27T01:55:02.685+0000] {standard_task_runner.py:87} INFO - Running: ['***', 'tasks', 'run', 'crime_analytics_pipeline', 'ingest_chicago_crime', 'manual__2026-05-26T19:50:14.211656+00:00', '--job-id', '118', '--raw', '--subdir', 'DAGS_FOLDER/dag_crime_pipeline.py', '--cfg-path', '/tmp/tmpbeyn5ilq']
[2026-05-27T01:55:02.689+0000] {standard_task_runner.py:88} INFO - Job 118: Subtask ingest_chicago_crime
[2026-05-27T01:55:02.770+0000] {task_command.py:423} INFO - Running <TaskInstance: crime_analytics_pipeline.ingest_chicago_crime manual__2026-05-26T19:50:14.211656+00:00 [running]> on host 93e8dbfc6168
[2026-05-27T01:55:02.872+0000] {taskinstance.py:2480} INFO - Exporting env vars: AIRFLOW_CTX_DAG_EMAIL='cdash-alerts@example.com' AIRFLOW_CTX_DAG_OWNER='crime-analytics' AIRFLOW_CTX_DAG_ID='crime_analytics_pipeline' AIRFLOW_CTX_TASK_ID='ingest_chicago_crime' AIRFLOW_CTX_EXECUTION_DATE='2026-05-26T19:50:14.211656+00:00' AIRFLOW_CTX_TRY_NUMBER='2' AIRFLOW_CTX_DAG_RUN_ID='manual__2026-05-26T19:50:14.211656+00:00'
[2026-05-27T01:55:03.792+0000] {ingest_chicago_crime.py:212} INFO - FULL LOAD mode: 2001-01-01 → 2026-05-27
[2026-05-27T01:55:05.539+0000] {ingest_chicago_crime.py:103} INFO - [2001-01-01] _SUCCESS marker exists, skipping.
[2026-05-27T08:07:11.684+0000] {ingest_chicago_crime.py:114} INFO - [2020-12-02] Querying BigQuery...
[2026-05-27T08:07:14.224+0000] {ingest_chicago_crime.py:142} INFO - [2020-12-02] Uploaded 514 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2020/12/02/data.csv
[2026-05-27T08:07:14.628+0000] {ingest_chicago_crime.py:149} INFO - [2020-12-02] _SUCCESS marker written.
[2026-05-27T08:07:14.929+0000] {ingest_chicago_crime.py:114} INFO - [2020-12-03] Querying BigQuery...
[2026-05-27T08:07:17.258+0000] {ingest_chicago_crime.py:142} INFO - [2020-12-03] Uploaded 477 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2020/12/03/data.csv
[2026-05-27T08:07:17.540+0000] {ingest_chicago_crime.py:149} INFO - [2020-12-03] _SUCCESS marker written.
[2026-05-27T08:07:17.783+0000] {ingest_chicago_crime.py:114} INFO - [2020-12-04] Querying BigQuery...
[2026-05-27T08:07:20.019+0000] {ingest_chicago_crime.py:142} INFO - [2020-12-04] Uploaded 581 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2020/12/04/data.csv
[2026-05-27T08:07:20.313+0000] {ingest_chicago_crime.py:149} INFO - [2020-12-04] _SUCCESS marker written.
[2026-05-27T08:07:20.562+0000] {ingest_chicago_crime.py:114} INFO - [2020-12-05] Querying BigQuery...
[2026-05-27T08:07:23.026+0000] {ingest_chicago_crime.py:142} INFO - [2020-12-05] Uploaded 567 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2020/12/05/data.csv
[2026-05-27T08:07:23.331+0000] {ingest_chicago_crime.py:149} INFO - [2020-12-05] _SUCCESS marker written.
[2026-05-27T08:07:23.740+0000] {ingest_chicago_crime.py:114} INFO - [2020-12-06] Querying BigQuery...
[2026-05-27T08:07:26.169+0000] {ingest_chicago_crime.py:142} INFO - [2020-12-06] Uploaded 567 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2020/12/06/data.csv
[2026-05-27T08:07:26.451+0000] {ingest_chicago_crime.py:149} INFO - [2020-12-06] _SUCCESS marker written.
[2026-05-27T08:07:26.704+0000] {ingest_chicago_crime.py:114} INFO - [2020-12-07] Querying BigQuery...
[2026-05-27T08:07:29.342+0000] {ingest_chicago_crime.py:142} INFO - [2020-12-07] Uploaded 556 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2020/12/07/data.csv
[2026-05-27T08:07:29.747+0000] {ingest_chicago_crime.py:149} INFO - [2020-12-07] _SUCCESS marker written.
[2026-05-27T08:07:29.993+0000] {ingest_chicago_crime.py:114} INFO - [2020-12-08] Querying BigQuery...
[2026-05-27T08:07:32.367+0000] {ingest_chicago_crime.py:142} INFO - [2020-12-08] Uploaded 550 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2020/12/08/data.csv
[2026-05-27T08:07:32.646+0000] {ingest_chicago_crime.py:149} INFO - [2020-12-08] _SUCCESS marker written.
[2026-05-27T08:07:32.893+0000] {ingest_chicago_crime.py:114} INFO - [2020-12-09] Querying BigQuery...
[2026-05-27T08:07:35.519+0000] {ingest_chicago_crime.py:142} INFO - [2020-12-09] Uploaded 526 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2020/12/09/data.csv
[2026-05-27T08:07:35.822+0000] {ingest_chicago_crime.py:149} INFO - [2020-12-09] _SUCCESS marker written.
[2026-05-27T08:07:36.069+0000] {ingest_chicago_crime.py:114} INFO - [2020-12-10] Querying BigQuery...
[2026-05-27T08:07:38.347+0000] {ingest_chicago_crime.py:142} INFO - [2020-12-10] Uploaded 584 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2020/12/10/data.csv
[2026-05-27T08:07:38.762+0000] {ingest_chicago_crime.py:149} INFO - [2020-12-10] _SUCCESS marker written.
[2026-05-27T08:07:39.054+0000] {ingest_chicago_crime.py:114} INFO - [2020-12-11] Querying BigQuery...
[2026-05-27T08:07:41.324+0000] {ingest_chicago_crime.py:142} INFO - [2020-12-11] Uploaded 503 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2020/12/11/data.csv
[2026-05-27T08:07:41.607+0000] {ingest_chicago_crime.py:149} INFO - [2020-12-11] _SUCCESS marker written.
[2026-05-27T08:07:41.845+0000] {ingest_chicago_crime.py:114} INFO - [2020-12-12] Querying BigQuery...
[2026-05-27T08:07:44.350+0000] {ingest_chicago_crime.py:142} INFO - [2020-12-12] Uploaded 503 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2020/12/12/data.csv
[2026-05-27T08:07:44.637+0000] {ingest_chicago_crime.py:149} INFO - [2020-12-12] _SUCCESS marker written.
[2026-05-27T08:07:44.884+0000] {ingest_chicago_crime.py:114} INFO - [2020-12-13] Querying BigQuery...
[2026-05-27T08:07:47.247+0000] {ingest_chicago_crime.py:142} INFO - [2020-12-13] Uploaded 550 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2020/12/13/data.csv
[2026-05-27T08:07:47.560+0000] {ingest_chicago_crime.py:149} INFO - [2020-12-13] _SUCCESS marker written.
[2026-05-27T08:07:47.873+0000] {ingest_chicago_crime.py:114} INFO - [2020-12-14] Querying BigQuery...
[2026-05-27T08:07:50.674+0000] {ingest_chicago_crime.py:142} INFO - [2020-12-14] Uploaded 556 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2020/12/14/data.csv
[2026-05-27T08:07:50.987+0000] {ingest_chicago_crime.py:149} INFO - [2020-12-14] _SUCCESS marker written.
[2026-05-27T08:07:51.292+0000] {ingest_chicago_crime.py:114} INFO - [2020-12-15] Querying BigQuery...
[2026-05-27T08:07:53.636+0000] {ingest_chicago_crime.py:142} INFO - [2020-12-15] Uploaded 579 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2020/12/15/data.csv
[2026-05-27T08:07:53.920+0000] {ingest_chicago_crime.py:149} INFO - [2020-12-15] _SUCCESS marker written.
[2026-05-27T08:07:54.156+0000] {ingest_chicago_crime.py:114} INFO - [2020-12-16] Querying BigQuery...
[2026-05-27T08:07:56.335+0000] {ingest_chicago_crime.py:142} INFO - [2020-12-16] Uploaded 528 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2020/12/16/data.csv
[2026-05-27T08:07:56.615+0000] {ingest_chicago_crime.py:149} INFO - [2020-12-16] _SUCCESS marker written.
[2026-05-27T08:07:56.861+0000] {ingest_chicago_crime.py:114} INFO - [2020-12-17] Querying BigQuery...
[2026-05-27T08:07:59.160+0000] {ingest_chicago_crime.py:142} INFO - [2020-12-17] Uploaded 519 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2020/12/17/data.csv
[2026-05-27T08:07:59.463+0000] {ingest_chicago_crime.py:149} INFO - [2020-12-17] _SUCCESS marker written.
[2026-05-27T08:07:59.778+0000] {ingest_chicago_crime.py:114} INFO - [2020-12-18] Querying BigQuery...
[2026-05-27T08:08:02.096+0000] {ingest_chicago_crime.py:142} INFO - [2020-12-18] Uploaded 566 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2020/12/18/data.csv
[2026-05-27T08:08:02.386+0000] {ingest_chicago_crime.py:149} INFO - [2020-12-18] _SUCCESS marker written.
[2026-05-27T08:08:02.633+0000] {ingest_chicago_crime.py:114} INFO - [2020-12-19] Querying BigQuery...
[2026-05-27T08:08:04.932+0000] {ingest_chicago_crime.py:142} INFO - [2020-12-19] Uploaded 534 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2020/12/19/data.csv
[2026-05-27T08:08:05.235+0000] {ingest_chicago_crime.py:149} INFO - [2020-12-19] _SUCCESS marker written.
[2026-05-27T08:08:05.537+0000] {ingest_chicago_crime.py:114} INFO - [2020-12-20] Querying BigQuery...
[2026-05-27T08:08:08.034+0000] {ingest_chicago_crime.py:142} INFO - [2020-12-20] Uploaded 559 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2020/12/20/data.csv
[2026-05-27T08:08:08.318+0000] {ingest_chicago_crime.py:149} INFO - [2020-12-20] _SUCCESS marker written.
[2026-05-27T08:08:08.565+0000] {ingest_chicago_crime.py:114} INFO - [2020-12-21] Querying BigQuery...
[2026-05-27T08:08:10.889+0000] {ingest_chicago_crime.py:142} INFO - [2020-12-21] Uploaded 615 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2020/12/21/data.csv
[2026-05-27T08:08:11.192+0000] {ingest_chicago_crime.py:149} INFO - [2020-12-21] _SUCCESS marker written.
[2026-05-27T08:08:11.494+0000] {ingest_chicago_crime.py:114} INFO - [2020-12-22] Querying BigQuery...
[2026-05-27T08:08:14.028+0000] {ingest_chicago_crime.py:142} INFO - [2020-12-22] Uploaded 581 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2020/12/22/data.csv
[2026-05-27T08:08:14.422+0000] {ingest_chicago_crime.py:149} INFO - [2020-12-22] _SUCCESS marker written.
[2026-05-27T08:08:14.659+0000] {ingest_chicago_crime.py:114} INFO - [2020-12-23] Querying BigQuery...
[2026-05-27T08:08:17.355+0000] {ingest_chicago_crime.py:142} INFO - [2020-12-23] Uploaded 588 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2020/12/23/data.csv
[2026-05-27T08:08:17.669+0000] {ingest_chicago_crime.py:149} INFO - [2020-12-23] _SUCCESS marker written.
[2026-05-27T08:08:18.086+0000] {ingest_chicago_crime.py:114} INFO - [2020-12-24] Querying BigQuery...
[2026-05-27T08:08:20.311+0000] {ingest_chicago_crime.py:142} INFO - [2020-12-24] Uploaded 502 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2020/12/24/data.csv
[2026-05-27T08:08:20.599+0000] {ingest_chicago_crime.py:149} INFO - [2020-12-24] _SUCCESS marker written.
[2026-05-27T08:08:20.843+0000] {ingest_chicago_crime.py:114} INFO - [2020-12-25] Querying BigQuery...
[2026-05-27T08:08:23.249+0000] {ingest_chicago_crime.py:142} INFO - [2020-12-25] Uploaded 400 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2020/12/25/data.csv
[2026-05-27T08:08:23.557+0000] {ingest_chicago_crime.py:149} INFO - [2020-12-25] _SUCCESS marker written.
[2026-05-27T08:08:23.863+0000] {ingest_chicago_crime.py:114} INFO - [2020-12-26] Querying BigQuery...
[2026-05-27T08:08:26.437+0000] {ingest_chicago_crime.py:142} INFO - [2020-12-26] Uploaded 442 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2020/12/26/data.csv
[2026-05-27T08:08:26.716+0000] {ingest_chicago_crime.py:149} INFO - [2020-12-26] _SUCCESS marker written.
[2026-05-27T08:08:26.964+0000] {ingest_chicago_crime.py:114} INFO - [2020-12-27] Querying BigQuery...
[2026-05-27T08:08:29.264+0000] {ingest_chicago_crime.py:142} INFO - [2020-12-27] Uploaded 497 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2020/12/27/data.csv
[2026-05-27T08:08:29.568+0000] {ingest_chicago_crime.py:149} INFO - [2020-12-27] _SUCCESS marker written.
[2026-05-27T08:08:29.868+0000] {ingest_chicago_crime.py:114} INFO - [2020-12-28] Querying BigQuery...
[2026-05-27T08:08:32.122+0000] {ingest_chicago_crime.py:142} INFO - [2020-12-28] Uploaded 529 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2020/12/28/data.csv
[2026-05-27T08:08:32.397+0000] {ingest_chicago_crime.py:149} INFO - [2020-12-28] _SUCCESS marker written.
[2026-05-27T08:08:32.637+0000] {ingest_chicago_crime.py:114} INFO - [2020-12-29] Querying BigQuery...
[2026-05-27T08:08:34.747+0000] {ingest_chicago_crime.py:142} INFO - [2020-12-29] Uploaded 431 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2020/12/29/data.csv
[2026-05-27T08:08:35.097+0000] {ingest_chicago_crime.py:149} INFO - [2020-12-29] _SUCCESS marker written.
[2026-05-27T08:08:35.599+0000] {ingest_chicago_crime.py:114} INFO - [2020-12-30] Querying BigQuery...
[2026-05-27T08:08:38.171+0000] {ingest_chicago_crime.py:142} INFO - [2020-12-30] Uploaded 475 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2020/12/30/data.csv
[2026-05-27T08:08:38.468+0000] {ingest_chicago_crime.py:149} INFO - [2020-12-30] _SUCCESS marker written.
[2026-05-27T08:08:38.716+0000] {ingest_chicago_crime.py:114} INFO - [2020-12-31] Querying BigQuery...
[2026-05-27T08:08:41.153+0000] {ingest_chicago_crime.py:142} INFO - [2020-12-31] Uploaded 555 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2020/12/31/data.csv
[2026-05-27T08:08:41.456+0000] {ingest_chicago_crime.py:149} INFO - [2020-12-31] _SUCCESS marker written.
[2026-05-27T08:08:41.858+0000] {ingest_chicago_crime.py:114} INFO - [2021-01-01] Querying BigQuery...
[2026-05-27T08:08:45.015+0000] {ingest_chicago_crime.py:142} INFO - [2021-01-01] Uploaded 859 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2021/01/01/data.csv
[2026-05-27T08:08:45.307+0000] {ingest_chicago_crime.py:149} INFO - [2021-01-01] _SUCCESS marker written.
[2026-05-27T08:08:45.568+0000] {ingest_chicago_crime.py:114} INFO - [2021-01-02] Querying BigQuery...
[2026-05-27T08:08:47.992+0000] {ingest_chicago_crime.py:142} INFO - [2021-01-02] Uploaded 450 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2021/01/02/data.csv
[2026-05-27T08:08:48.299+0000] {ingest_chicago_crime.py:149} INFO - [2021-01-02] _SUCCESS marker written.
[2026-05-27T08:08:48.544+0000] {ingest_chicago_crime.py:114} INFO - [2021-01-03] Querying BigQuery...
[2026-05-27T08:08:50.770+0000] {ingest_chicago_crime.py:142} INFO - [2021-01-03] Uploaded 516 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2021/01/03/data.csv
[2026-05-27T08:08:51.061+0000] {ingest_chicago_crime.py:149} INFO - [2021-01-03] _SUCCESS marker written.
[2026-05-27T08:08:51.304+0000] {ingest_chicago_crime.py:114} INFO - [2021-01-04] Querying BigQuery...
[2026-05-27T08:08:53.869+0000] {ingest_chicago_crime.py:142} INFO - [2021-01-04] Uploaded 535 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2021/01/04/data.csv
[2026-05-27T08:08:54.381+0000] {ingest_chicago_crime.py:149} INFO - [2021-01-04] _SUCCESS marker written.
[2026-05-27T08:08:54.789+0000] {ingest_chicago_crime.py:114} INFO - [2021-01-05] Querying BigQuery...
[2026-05-27T08:08:57.439+0000] {ingest_chicago_crime.py:142} INFO - [2021-01-05] Uploaded 541 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2021/01/05/data.csv
[2026-05-27T08:08:57.746+0000] {ingest_chicago_crime.py:149} INFO - [2021-01-05] _SUCCESS marker written.
[2026-05-27T08:08:58.050+0000] {ingest_chicago_crime.py:114} INFO - [2021-01-06] Querying BigQuery...
[2026-05-27T08:09:00.503+0000] {ingest_chicago_crime.py:142} INFO - [2021-01-06] Uploaded 486 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2021/01/06/data.csv
[2026-05-27T08:09:00.786+0000] {ingest_chicago_crime.py:149} INFO - [2021-01-06] _SUCCESS marker written.
[2026-05-27T08:09:01.026+0000] {ingest_chicago_crime.py:114} INFO - [2021-01-07] Querying BigQuery...
[2026-05-27T08:09:03.425+0000] {ingest_chicago_crime.py:142} INFO - [2021-01-07] Uploaded 579 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2021/01/07/data.csv
[2026-05-27T08:09:03.728+0000] {ingest_chicago_crime.py:149} INFO - [2021-01-07] _SUCCESS marker written.
[2026-05-27T08:09:04.028+0000] {ingest_chicago_crime.py:114} INFO - [2021-01-08] Querying BigQuery...
[2026-05-27T08:09:06.481+0000] {ingest_chicago_crime.py:142} INFO - [2021-01-08] Uploaded 589 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2021/01/08/data.csv
[2026-05-27T08:09:06.767+0000] {ingest_chicago_crime.py:149} INFO - [2021-01-08] _SUCCESS marker written.
[2026-05-27T08:09:07.006+0000] {ingest_chicago_crime.py:114} INFO - [2021-01-09] Querying BigQuery...
[2026-05-27T08:09:09.185+0000] {ingest_chicago_crime.py:142} INFO - [2021-01-09] Uploaded 495 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2021/01/09/data.csv
[2026-05-27T08:09:09.488+0000] {ingest_chicago_crime.py:149} INFO - [2021-01-09] _SUCCESS marker written.
[2026-05-27T08:09:09.790+0000] {ingest_chicago_crime.py:114} INFO - [2021-01-10] Querying BigQuery...
[2026-05-27T08:09:12.312+0000] {ingest_chicago_crime.py:142} INFO - [2021-01-10] Uploaded 559 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2021/01/10/data.csv
[2026-05-27T08:09:12.593+0000] {ingest_chicago_crime.py:149} INFO - [2021-01-10] _SUCCESS marker written.
[2026-05-27T08:09:12.827+0000] {ingest_chicago_crime.py:114} INFO - [2021-01-11] Querying BigQuery...
[2026-05-27T08:09:15.153+0000] {ingest_chicago_crime.py:142} INFO - [2021-01-11] Uploaded 491 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2021/01/11/data.csv
[2026-05-27T08:09:15.653+0000] {ingest_chicago_crime.py:149} INFO - [2021-01-11] _SUCCESS marker written.
[2026-05-27T08:09:15.955+0000] {ingest_chicago_crime.py:114} INFO - [2021-01-12] Querying BigQuery...
[2026-05-27T08:09:18.457+0000] {ingest_chicago_crime.py:142} INFO - [2021-01-12] Uploaded 566 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2021/01/12/data.csv
[2026-05-27T08:09:18.798+0000] {ingest_chicago_crime.py:149} INFO - [2021-01-12] _SUCCESS marker written.
[2026-05-27T08:09:19.047+0000] {ingest_chicago_crime.py:114} INFO - [2021-01-13] Querying BigQuery...
[2026-05-27T08:09:21.351+0000] {ingest_chicago_crime.py:142} INFO - [2021-01-13] Uploaded 518 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2021/01/13/data.csv
[2026-05-27T08:09:21.762+0000] {ingest_chicago_crime.py:149} INFO - [2021-01-13] _SUCCESS marker written.
[2026-05-27T08:09:22.070+0000] {ingest_chicago_crime.py:114} INFO - [2021-01-14] Querying BigQuery...
[2026-05-27T08:09:24.990+0000] {ingest_chicago_crime.py:142} INFO - [2021-01-14] Uploaded 536 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2021/01/14/data.csv
[2026-05-27T08:09:25.289+0000] {ingest_chicago_crime.py:149} INFO - [2021-01-14] _SUCCESS marker written.
[2026-05-27T08:09:25.526+0000] {ingest_chicago_crime.py:114} INFO - [2021-01-15] Querying BigQuery...
[2026-05-27T08:09:27.989+0000] {ingest_chicago_crime.py:142} INFO - [2021-01-15] Uploaded 584 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2021/01/15/data.csv
[2026-05-27T08:09:28.396+0000] {ingest_chicago_crime.py:149} INFO - [2021-01-15] _SUCCESS marker written.
[2026-05-27T08:09:28.700+0000] {ingest_chicago_crime.py:114} INFO - [2021-01-16] Querying BigQuery...
[2026-05-27T08:09:30.932+0000] {ingest_chicago_crime.py:142} INFO - [2021-01-16] Uploaded 489 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2021/01/16/data.csv
[2026-05-27T08:09:31.215+0000] {ingest_chicago_crime.py:149} INFO - [2021-01-16] _SUCCESS marker written.
[2026-05-27T08:09:31.454+0000] {ingest_chicago_crime.py:114} INFO - [2021-01-17] Querying BigQuery...
[2026-05-27T08:09:33.766+0000] {ingest_chicago_crime.py:142} INFO - [2021-01-17] Uploaded 542 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2021/01/17/data.csv
[2026-05-27T08:09:34.070+0000] {ingest_chicago_crime.py:149} INFO - [2021-01-17] _SUCCESS marker written.
[2026-05-27T08:09:34.393+0000] {ingest_chicago_crime.py:114} INFO - [2021-01-18] Querying BigQuery...
[2026-05-27T08:09:36.697+0000] {ingest_chicago_crime.py:142} INFO - [2021-01-18] Uploaded 476 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2021/01/18/data.csv
[2026-05-27T08:09:36.977+0000] {ingest_chicago_crime.py:149} INFO - [2021-01-18] _SUCCESS marker written.
[2026-05-27T08:09:37.417+0000] {ingest_chicago_crime.py:114} INFO - [2021-01-19] Querying BigQuery...
[2026-05-27T08:09:40.445+0000] {ingest_chicago_crime.py:142} INFO - [2021-01-19] Uploaded 522 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2021/01/19/data.csv
[2026-05-27T08:09:40.765+0000] {ingest_chicago_crime.py:149} INFO - [2021-01-19] _SUCCESS marker written.
[2026-05-27T08:09:41.038+0000] {ingest_chicago_crime.py:114} INFO - [2021-01-20] Querying BigQuery...
[2026-05-27T08:09:43.377+0000] {ingest_chicago_crime.py:142} INFO - [2021-01-20] Uploaded 542 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2021/01/20/data.csv
[2026-05-27T08:09:43.663+0000] {ingest_chicago_crime.py:149} INFO - [2021-01-20] _SUCCESS marker written.
[2026-05-27T08:09:43.991+0000] {ingest_chicago_crime.py:114} INFO - [2021-01-21] Querying BigQuery...
[2026-05-27T08:09:46.802+0000] {ingest_chicago_crime.py:142} INFO - [2021-01-21] Uploaded 596 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2021/01/21/data.csv
[2026-05-27T08:09:47.167+0000] {ingest_chicago_crime.py:149} INFO - [2021-01-21] _SUCCESS marker written.
[2026-05-27T08:09:47.432+0000] {ingest_chicago_crime.py:114} INFO - [2021-01-22] Querying BigQuery...
[2026-05-27T08:09:50.356+0000] {ingest_chicago_crime.py:142} INFO - [2021-01-22] Uploaded 521 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2021/01/22/data.csv
[2026-05-27T08:09:50.667+0000] {ingest_chicago_crime.py:149} INFO - [2021-01-22] _SUCCESS marker written.
[2026-05-27T08:09:50.977+0000] {ingest_chicago_crime.py:114} INFO - [2021-01-23] Querying BigQuery...
[2026-05-27T08:09:53.277+0000] {ingest_chicago_crime.py:142} INFO - [2021-01-23] Uploaded 527 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2021/01/23/data.csv
[2026-05-27T08:09:53.560+0000] {ingest_chicago_crime.py:149} INFO - [2021-01-23] _SUCCESS marker written.
[2026-05-27T08:09:53.813+0000] {ingest_chicago_crime.py:114} INFO - [2021-01-24] Querying BigQuery...
[2026-05-27T08:09:56.520+0000] {ingest_chicago_crime.py:142} INFO - [2021-01-24] Uploaded 509 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2021/01/24/data.csv
[2026-05-27T08:09:57.033+0000] {ingest_chicago_crime.py:149} INFO - [2021-01-24] _SUCCESS marker written.
[2026-05-27T08:09:57.275+0000] {ingest_chicago_crime.py:114} INFO - [2021-01-25] Querying BigQuery...
[2026-05-27T08:09:59.530+0000] {ingest_chicago_crime.py:142} INFO - [2021-01-25] Uploaded 538 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2021/01/25/data.csv
[2026-05-27T08:09:59.890+0000] {ingest_chicago_crime.py:149} INFO - [2021-01-25] _SUCCESS marker written.
[2026-05-27T08:10:00.183+0000] {ingest_chicago_crime.py:114} INFO - [2021-01-26] Querying BigQuery...
[2026-05-27T08:10:02.515+0000] {ingest_chicago_crime.py:142} INFO - [2021-01-26] Uploaded 440 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2021/01/26/data.csv
[2026-05-27T08:10:02.796+0000] {ingest_chicago_crime.py:149} INFO - [2021-01-26] _SUCCESS marker written.
[2026-05-27T08:10:03.035+0000] {ingest_chicago_crime.py:114} INFO - [2021-01-27] Querying BigQuery...
[2026-05-27T08:10:05.328+0000] {ingest_chicago_crime.py:142} INFO - [2021-01-27] Uploaded 519 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2021/01/27/data.csv
[2026-05-27T08:10:05.612+0000] {ingest_chicago_crime.py:149} INFO - [2021-01-27] _SUCCESS marker written.
[2026-05-27T08:10:05.850+0000] {ingest_chicago_crime.py:114} INFO - [2021-01-28] Querying BigQuery...
[2026-05-27T08:10:08.282+0000] {ingest_chicago_crime.py:142} INFO - [2021-01-28] Uploaded 481 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2021/01/28/data.csv
[2026-05-27T08:10:08.583+0000] {ingest_chicago_crime.py:149} INFO - [2021-01-28] _SUCCESS marker written.
[2026-05-27T08:10:08.886+0000] {ingest_chicago_crime.py:114} INFO - [2021-01-29] Querying BigQuery...
[2026-05-27T08:10:11.263+0000] {ingest_chicago_crime.py:142} INFO - [2021-01-29] Uploaded 494 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2021/01/29/data.csv
[2026-05-27T08:10:11.551+0000] {ingest_chicago_crime.py:149} INFO - [2021-01-29] _SUCCESS marker written.
[2026-05-27T08:10:11.795+0000] {ingest_chicago_crime.py:114} INFO - [2021-01-30] Querying BigQuery...
[2026-05-27T08:10:14.235+0000] {ingest_chicago_crime.py:142} INFO - [2021-01-30] Uploaded 464 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2021/01/30/data.csv
[2026-05-27T08:10:14.537+0000] {ingest_chicago_crime.py:149} INFO - [2021-01-30] _SUCCESS marker written.
[2026-05-27T08:10:14.839+0000] {ingest_chicago_crime.py:114} INFO - [2021-01-31] Querying BigQuery...
